,name,manufacturer,product,date,rating,text,newline_count,review_len,special_char_count,manufacturer_count,product_count
2822,sadt*****,애슐리,밀키트,2021.06.16,5,좋은 상품 배송 빠르고 좋아요 ㅎㅎ 정말,0,22,0,0,0
2823,yujo******,애슐리,밀키트,2021.07.11,5,별로예요 제가 똥손이라그런지 몰라도,0,19,0,0,0
2824,rbdo****,애슐리,밀키트,2021.07.07,5,3개무배라 저렴히 잘샀어요 맛있어요,0,19,0,0,0
2825,cuni****,애슐리,밀키트,2021.07.11,5,빠른 배송 할인하여 합리적인 가격,0,18,0,0,0
2826,nora***,애슐리,밀키트,2021.07.06,5,집에서도 맛있는 음식을 먹을수 있네요.,0,21,0,0,0
2827,hjk6**,애슐리,밀키트,2021.06.28,5,맛있게 잘 먹었어요. 재구매하고 싶어요,0,21,0,0,0
2828,yoop***,애슐리,밀키트,2021.06.22,5,저번에 시켰는데 맛있어서 또구매,0,17,0,0,0
2829,chom***,애슐리,밀키트,2021.07.14,5,밀키트 중 제일 알찬 제품입니다,0,17,0,0,1
2830,joi0****,애슐리,밀키트,2021.06.15,5,가격대비 맛도좋고 배송도 빨라요,0,17,0,0,0
2831,aldh***,애슐리,밀키트,2021.07.10,5,맛도 있고 편해서 자주 이용합니다.,0,19,0,0,0
2832,tadi***,애슐리,밀키트,2021.07.13,5,약간 부실하지만 나쁘진 않아요,0,16,0,0,0
2833,mija****,애슐리,밀키트,2021.07.07,5,배송은 느리지만 정말 맛있다는,0,16,0,0,0
2834,khj4***,애슐리,밀키트,2021.06.23,5,빠른배송.. 맛있어요~자주 구매할께요~강추입니다 굿굿굿굿굿굿굿굿,0,35,2,0,0
2835,sy93***************************,애슐리,밀키트,2021.07.03,5,간편하게 요리할수 있어서 좋아요.맛있어요.,0,23,0,0,0
2836,say8**,애슐리,밀키트,2021.07.15,5,맛있게 잘먹었어요. 소스를 흘려서 조금 부족했지만 잘 먹었어요. 양이 많아요,0,42,0,0,0
2837,bora*****,애슐리,밀키트,2021.06.16,5,전에도 먹었었던 상품.... 20자 이상이라 흠...,0,29,0,0,0
2838,kma1****,애슐리,밀키트,2021.07.08,5,딸아이 건강식으로 잘 먹었어요.,0,17,0,0,0
2839,psk9***,애슐리,밀키트,2021.07.15,5,네번째 시켜서 먹는듯 하구요 파스타종류는 쉽고 간편하게 할수 있어 넘 좋아요,0,42,0,0,0
2840,kilj***,애슐리,밀키트,2021.07.14,5,캠핑가서 아이랑 맛있게먹었어요,0,16,0,0,0
2841,hero****,애슐리,밀키트,2021.06.17,5,간편하고 무지 맛나요~~ 자주 애용할듯^^,0,23,4,0,0
2842,hael****,애슐리,밀키트,2021.07.13,5,간편하게 맛있게 잘 먹었어요~,0,16,1,0,0
2843,blue****,애슐리,밀키트,2021.06.19,5,정말 맛있어서 또 주문했어요.,0,16,0,0,0
2844,miss******,애슐리,밀키트,2021.06.23,5,집에서 편하게 감바스를 먹다니^^,0,18,2,0,0
2845,corn***,애슐리,밀키트,2021.06.19,5,애슐리 가 가장 맛있어요,0,13,0,2,0
2846,hero****,애슐리,밀키트,2021.06.17,5,간편하게 만들고 맛도 있어여~~,0,17,2,0,0
2847,ilil***,애슐리,밀키트,2021.07.01,5,조리 간편하고..간도 딱..맛있어요..,0,21,0,0,0
2848,say8**,애슐리,밀키트,2021.07.15,5,맛나게 잘 먹었어요. 따뜻할때 먹으니 맛나네요,0,25,0,0,0
2849,chom***,애슐리,밀키트,2021.07.11,5,쉽게 만들고 맛있어요,0,11,0,0,0
2850,wjsq**,애슐리,밀키트,2021.06.17,5,생각보다 맛있어요.재구매의사있음,0,17,0,0,0
2851,ells********,애슐리,밀키트,2021.06.16,5,맛나게 잘 먹었어뇨,0,10,0,0,0
2852,kilj***,애슐리,밀키트,2021.07.14,5,캠핑가서 맛있게먹었어요,0,12,0,0,0
2853,hjk6**,애슐리,밀키트,2021.06.28,5,맛있어요. 재구매 각,0,11,0,0,0
2854,kma1****,애슐리,밀키트,2021.07.08,5,건강식으로도 좋아요,0,10,0,0,0
2855,gaja***,애슐리,밀키트,2021.07.11,5,또 시킬겁니당 ㅎ,0,9,0,0,0
2856,jiyo******,애슐리,밀키트,2021.07.08,5,자주행사해주세요 넘좋아요,0,13,0,0,0
2857,miss******,애슐리,밀키트,2021.06.23,5,퀘사디아 맛있어요,0,9,0,0,0
2858,hjk6**,애슐리,밀키트,2021.06.28,5,맛있어요. 재구매각,0,10,0,0,0
2859,ahns*********,애슐리,밀키트,2021.06.15,5,느므느므맛잇어요,0,8,0,0,0
2860,gaja***,애슐리,밀키트,2021.07.11,5,넘흐 맛나쥬,0,6,0,0,0
2861,awjc**,애슐리,밀키트,2021.07.15,5,재구매 의사 있음,0,9,0,0,0
2862,omad***,애슐리,밀키트,2021.07.15,5,양이 진짜 혜자스럽네요 사먹는거 부럽지않은맛,0,24,0,0,0
2863,omad***,애슐리,밀키트,2021.07.15,5,딸램이 엄지척 엄청 맛있다네요ㅎ,0,17,0,0,0
2864,omad***,애슐리,밀키트,2021.07.15,5,사먹는맛~간편하구 좋아요,0,13,1,0,0
2865,jej0*************,애슐리,밀키트,2021.07.15,5,딜 뜰때마다 구입해서 먹네요~~ 얘술리 밀키트가 최고인듯~~ 너무 편하고 맛있네요~~그중에서도 감바스가 최고네요!! 다른것보다 이게 가장 맛있어요!! 이건 빠지지 않고 구입해요!!아이들이 최고라며 먹어요~~^^ 또 구입해야겠어요!,0,128,10,0,1
2866,jej0*************,애슐리,밀키트,2021.07.15,5,딜 뜰때마다 구입해서 먹네요~~ 얘술리 밀키트가 최고인듯~~ 스테이크는 처음 시켜 먹었는데 앞으로 계속 시켜 먹을듯요~~ 너무 편하고 맛있네요~~아이들이 게눈 감추듯 먹어치우네요~~^^ 또 구입해야겠어요!,0,114,12,0,1
2867,dlwo*****,애슐리,밀키트,2020.11.24,5,받자 마자 해 먹어 보았어요~ 재료가 다 준비 되어 있기는 하지만 생각보다 손이 많이 갔어요~ 조리 하고 나니 설거지 한가득 나오더라구요 조리 방법은 간단하고 누구나 할 수 있는 난이도에요~ 소스가 충분해서 면을 추가 해도 되고 빵이 소스를 다 먹어서 나중에 추가로 더 부었어요. 양은 1.5인분 정도 되는 거 같아요. 크림 소스에 바지락 맛 살짝 나고 매콤해서 전혀 느끼하지 않고 식당에서 먹는 거 만큼 괜찮았어요.^^,0,235,5,0,0
2868,jinc******,애슐리,밀키트,2020.11.17,5,안동찜닭 물을 많이 넣었지만 역시 성공이에요 근데 무슨 소스가 있는데 사용설명서에 아무것도 안적혀있네요,0,57,0,0,0
2869,uric****,애슐리,밀키트,2021.01.05,5,2인분이라고 써있지만 꽉찬 1인분느낌입니다 혼자다먹었어욤ㅎㅎㅎㅎ 칠리소스가맛있어요! 닭고기도 손질해서와서 편하네요 맛있게잘먹었습니다,0,73,0,0,0
2870,p123***,애슐리,밀키트,2021.02.20,5,건고추가 들어있어서 정말 매콤하고 맛있네요 애슐리 밀키트 처음 주문해서 먹어보는데 전체적으로 재료들이 좋은 것들로 오네요. 닭고기도 생각보다 양이 많이 있고 닭다리살로만 했다고 하더니 엄청 부드러워요. 닭을 물에 헹구면서 보니 닭에 후추 시즈닝이 솔솔 되어있는 것 같더라고요~ 당면도 넙적 당면인게 좋고 살짝 데쳐진 건지 끓는 요리에 넣으면 금방 야들야들해지면서 바로 익더라고요 엄청 쫄깃하고 양도 많아요! 물 양이 건더기에 비해 많은가 싶기도 했는데 그래도 레시피 정양대로 넣어야 찜닭소스와 간이 맞으니 550ml 다 넣고 마지막에 국물을 졸여주는게 낫더라고요. 떡은 채소랑 같이 넣으라고 돼있는데 그때 넣으니 너무 불더라고요 당면 넣을때 같이 넣는게 좋을 듯! 취향따라 당근이나 감자 익혀서 더 넣으면 좋을 것도 같지만 그냥 이대로만 넣어도 충분히 맛이 있네요~! 찜닭 배달해서 먹는 것 부럽지 않아요!,0,451,2,2,1
2871,jinc******,애슐리,밀키트,2021.03.11,5,맛은있는데 대략적인 굽기 시간 써주셨으면 좋겠어요ㅠㅠ미디움 웰던을 좋아하는데 많이 구었다고 생각하는데 미디움이더라고요ㅠㅠ,0,67,0,0,0
2872,wint*******,애슐리,밀키트,2021.02.08,5,정말맛있어요. 레스토랑에서 먹는 맛이에요. ^^ 아이들도 잘먹어서 또 주문할게요.,0,45,2,0,0
2873,ddal****,애슐리,밀키트,2021.02.07,5,레시피대로 물양을 넣었는데 계속 센불로 끓였음에도 국물이 좀 많았네요 당면이 뿔까봐 더 졸이지 못하고 먹었는데 조리할때 미림만 넣었는데 맛났어요 다먹구 국물에 밥까지 비벼먹었네요,0,99,0,0,0
2874,오리야 미안해,애슐리,밀키트,2020.11.22,5,포장상태가 어마무시합니다. 조리하는 수고에 비해 훌륭한 음식이 되었어요. 그런데 파스타 색이 다른 제품에 비해 짙어요. 대파도 상태가 좋지 않은게 있었구요. 파스타는 어차피 부족할것 같아서 집에 있는 파스타로 기존 양보다 많이 조리했어요. 워낙 소스가 많아서 면을 추가해도 충분 이상이였어요. 자숙조개도 알이 꽉 찬것이 싱싱했어요.,0,185,0,0,0
2875,삐삐,애슐리,밀키트,2020.11.15,5,"이거 진짜 맛있어요!!! 칠리가루와 사워크림이 진짜 신의한수입니다. (칠리랑 사워크림 안좋아하시는 분은 비추천) 필요한 재료는 식용유까지 같이 보내줘서 준비할건 칼이랑 도마, 후라이팬 뿐이네요. 야채는 한번 씻어줘야해요. 만들기도 어렵지 않고, 요리 잘 못해도 시키는 대로 하면 모양은 별로여도 ㅋㅋ 맛은 좋을 음식이에요. 밀키트 3종류 시켜먹었는데 이게 베스트입니다~ 음식점 부럽지 않아요 ㅎㅎ 좀 아쉬운(귀찮은) 건 야채랑 고기 볶아야 하고, 또띠아도 구워야해서.. 볶고 설거지하도 또띠아 굽기 귀찮아서 후라이팬 2개 썼어요. 그리고 은근 비닐, 플라스틱 많이 나와서 쓰레기 넘 많은건 마음이 불편ㅜㅜ 합니다 맛은 너무너무 좋아요.",0,355,5,0,1
2876,jinc******,애슐리,밀키트,2020.11.20,5,로제파스타도 맛있네요 매운거 못 먹는 사람이 먹을수있어 좋아요 계속 김치냉장고에 있어서 유통기한 2틀지났지만 괜찮았어요ㅎㅎㅎ봉골레랑 같이 하다가 면이 좀 불어버렸지만 로제는 소스가 풍부해서 괜찮아요♡,0,111,1,0,0
2877,오리야 미안해,애슐리,밀키트,2020.11.20,5,아이거 버섯을 싫어해서 버섯빼고 조리했어요. 양파는 잘라져 오기는 했지만 좀 더 얇게 썰어져 왔으면 했어요. 조리하기 약간 번거롭지만 맛있어요. 간식으로 먹기엔 2인분 적당하지만 끼니로 먹기에는 약간 부족해요.,0,117,0,0,0
2878,zxcv*****,애슐리,밀키트,2020.11.04,5,맛있습니다!! 기대했던 것보다 훨씬 맛있어요. 할라피뇨도 들어가니 전혀 느끼하지 않았어요. 조금만 넣어도 끝맛이 살짝 매콤하더라구요. 양은 두 명이서 먹기에 적당해요. 많지도 않고 적지도 않은... 순서대로 하니 만드는 것도 쉬운데 까르보나라떡볶이보다는 손이 많이 가네요. 양념된 고기라 프라이팬에 볶을 때 잘 타니 신경을 좀 써야 해요,0,188,0,0,0
2879,ray5***,애슐리,밀키트,2021.02.10,5,감바스라는 걸 해먹어본 적이 없어서 걱정을 좀 했는데 초보자라도 충분히 해먹기 좋을 만큼 레시피 설명이 친절해서 좋았어요 바게트빵은 다 먹지 말고 좀 남겨서 파스타까지 다 먹고 마무리로 팬 닦아줄때 쓰면 좋아요,0,117,0,0,0
2880,자유를 꿈꾸는,애슐리,밀키트,2021.01.23,5,1/23일 받았고 1/27일 유통기한이에요 양도 넉넉하니 생각보다 많아요^^ 일단 크림 파스타에 오일이 이정도 들어갈 줄은 몰랐어요 생각보다 많아서 놀랐네요 ㅋㅋ 브로콜리는 들어있지 않아요. 브로콜리가 집에 있다면 넣어서 먹으면 더 맛있을 것 같구요. 크림양도 넉넉합니다^^ 그냥 더도말고 덜도말고 딱 크림파스타 맛입니다 ㅎㅎ 바지락 해감도 전반적으로 잘 되어 있는 편이에요 식전에 간식을 먹어서 빵은 안 썼네요. 다른 용도로 활용해봐야겠어요 ㅎㅎ,0,250,6,0,0
2881,hwav*****,애슐리,밀키트,2021.05.03,5,신선한 재료가 넉넉하게 들어있어서 좋아요. 주기적으로 구매하고 있는데 늘 맛있게 먹고 있습니다.,0,53,0,0,0
2882,dabi,애슐리,밀키트,2021.02.08,5,애슐리 빠네가 하도 맛있다고 해서 궁금하기도 하고 먹고싶기도해서 구매했어요ㅎㅎ 와서 열어보니 와 완전체이네요ㅎㅎ 패키지로요ㅎ 진짜 하나부터 열까지 다 되어있네요ㅎ 빠네는 빵만 자르고 퍼내는것만 하면 재료준비 끝입니다!! ㅎ 빠네 만들때 면 추가로 안하길 잘했어요ㅎ 꽤 양이 돼서 다른 것들과 먹으면 양이 충분하네요ㅎ 빵도 있으니까요ㅎㅎ 다 만들고 면 약간과 소스 약간을 다른 접시에 담아두면 좋아요!! 나머지 퍼낸빵을 찍어먹으니 좋아요 소스 다 부어버림 빵그릇이 다 먹어서 찍어먹을 소스 없으니 따로 담아두세요ㅎㅎ,0,287,0,2,0
2883,lili*****,애슐리,밀키트,2021.02.26,5,"맛있어요 간도 양도 적당하고, 스테이크 상태도 좋구요~",0,30,1,0,0
2884,darn****,애슐리,밀키트,2021.03.02,5,2/17도착했고 2/22유통기한인데 4개를 동시에 사다보니 2/28일날 냉장보관하다 해먹었는데 혹시나해서 새우 내장제거하고 껍질떼고 조리했어요 대신 토마토가 씻어져서인지 상태가 안좋아서 버리고 새 토마토로 조리했어요 다음부터 혹시 기한내 못먹을 것 같으면 새우나 바지락은 얼려야겠어요 근데 새우도 별도포장 돼서인지 별탈없이 맛있게 잘 먹었어요 바게트는 두고 바로 스파게티하려니 오일이 많은 것 같아 들어있던 스파게티 양만큼 추가했어요 느끼할 것 같았는데 건고추가 정말 맛있게 잡아주네요 깻잎이 많아서 말아서 잘라 넣으니 색상도 좋네요 잘 먹었어요,0,305,3,0,0
2885,cloa**,애슐리,밀키트,2021.02.21,5,11일에 주문해서 19일에 받았습니다. 감바스 피칸테 봉골레크림빠네 치즈퀘사디아 주문했어요. 감바스 피칸테 해먹었는데 새우가 탱탱하네요. 바지락 육수가 비법이군요. 다음에 감바스에 파스타 추가해서 먹을 때도 바지락 육수를 추가해야겠어요 파스타면 조금 더 추가하고 탈각새우 냉동실에 있어서 추가해서 맛있게 먹었어요. 조리시간이 길지 않고 방법도 어렵지 않아요 아주 맛있습니다.,0,209,0,0,0
2886,쟌나비,애슐리,밀키트,2021.05.14,5,맛있다. 새우 신선하고.. 두팩을 하니 양도 엄청 많고.. 애슐리에서 먹는 맛이어요. ? 아이들이 빠네보다 첫맛은 맛있다고 해요. 먹다보니.... 조개육수로 만든 빠네 크림소스가 더 맛나다고......하네요.ㅎㅎ 중간정도 먹으니 느끼해서 점점 지쳐가가도 했네요.. ? 원재료명에 보니 식물성 생크림이 엄청 들어갔어요. ? 한번에 주문하는 바람에 유통기한이 얼마남지 않아 어제 빠네에 이어 연타로 애슐리 밀키트를 먹으니 텀을 두고 주문할게요^^,0,247,2,4,1
2887,roci**,애슐리,밀키트,2021.02.16,5,기대를 안하고 그냥 애들이 좋아할것같은 맛으로 산거였는데 맛있어요! 만드는 법도 간단하고 모짜렐라도 한봉지 들어있어서 양도 꽤되네요 치즈맛이 풍부하게 나서 만족스럽네요. 매장에서 먹는 맛이나 대동소이해요 아이들도 잘먹었어요! 재구매의사 있는 메뉴입니다!,0,141,0,0,0
2888,쟌나비,애슐리,밀키트,2021.05.14,5,빠네를 집에서 다 해먹네요~~ 재료 신선도 좋아요~~!! 크림소스의 양이 많아서 냉동고에 얼려두었던 베이글을 구워서 남은 크림소스까지 남김없이 다 찍어 먹었어요 ? 소스가 짜지않고 고소하고 크림소스를 워낙 좋아하는 아들들이라 잘 먹었네요 제품설명에 보니 바지락과 봉골레 육수로 감칠맛을 냈다고 적혀 있는데 맞는것 같아요. 밖에서 사먹는 거랑 맛이 똑같다며 아이들 엄지척!!! ? 다음에 딜뜨면 재구매 의사 있어요. 애슐리 홈스토랑 생각보다 괜찮네요^^,0,252,6,2,0
2889,자유를 꿈꾸는,애슐리,밀키트,2021.02.21,5,"맛있어요. 자극적이지 않고 딱 로제 본연 맛에 충실한 아이네요^^ 집에 있던 추가 재료-새우, 브로콜리, 통마늘, 양파-를 더 넣었어요 넣다보니 많이 넣었네요ㅋㅋㅋ 파스타 면도 조금 더 넣어서 둘이서 배부르게 먹었답니다 처음에 나온 양은 2인분인데 추가추가 하다보니 3.5인분 양이 나왔네요 ㅎㅎㅎ 야채 새우 싱싱합니다 재구매 의사 있습니다^^",0,192,6,0,0
2890,sech****,애슐리,밀키트,2020.11.16,5,집에 있는 스파게티면 조금 추가해서 3인가족 맛있게 잘 먹었어요. 아이가 진짜 좋아하구요. 건고추는 3개정도 넣어요. 새벽배송으로 자주 이용했는데 이번에 좋은 가격에 잘 샀어요~~,0,100,2,0,0
2891,리미 Rimmi,애슐리,밀키트,2021.01.19,5,"본 후기는 직접 상품을 구매하여 영상 리뷰를 작성한 후, 소정의 보상금을 지급받는 꾸루 활동으로 작성한 후기입니다. 두 번째 리뷰템은 입니다! 구성이 알차서 좋았는데, 밀키트 특성상 개별 포장이 되어있어서 쓰레기가 많이 나왔습니다ㅜㅜ 새우는 싱싱해서 맛있었고, 방울토마토는 시들시들해서 아쉬웠어요..! 전체적인 맛은 맛있었고 마지막에 파스타면을 넣어서 먹을 수 있어 양도 넉넉했어요 ㅎㅎ 두 명이서 먹기 좋을 것 같아요! 구성도 좋고, 간편하게 해 먹기 좋아서 나중에 또 구매할 의사 있습니다 :) 이상으로, 꾸루4기 리미였습니다! 다음 리뷰로 다시 만나요~ 감사합니다 :)",0,321,5,0,1
2892,love*******,애슐리,밀키트,2021.02.22,5,바지락을 빨리 먹어야하나 걱정했는데 자숙냉동바지락이라서 급하게 안먹어도 되는거네요. 조개껍데기가 있으니 아무래도 먹기는 불편하네요. 보기는 예쁘긴한데. 봉골레는 소스가 없어서 괜찮은데 크림소스다보니 껍데기에 소스가 너무 많이 묻어요. 그냥 새우를 넣어주시는게 더 좋을것 같아요. 생각보다 양이 푸짐해서 2인 배부르게 먹을수 있어요. 스파게티면이 1인분이라서 적지 않을까했는데 빵까지 있으니 2인분 충분하네요. 소스도 정말 진해서 치즈처럼 맛있어요. 저는 꾸덕한거 좋아해서 많이 졸였는데 좀 덜 졸여서 먹으면 더 나을것 같아요. 빵도 보기보다 크고 양 많네요. 빵에다 스파게티를 넣으니 공간도 부족하고 소스를 빵이 흡수하니 눅눅해져서 빵은 구워서 잘라 찍어먹는것도 좋겠어요. 찍먹 좋아하시는 분들은 따로 먹는걸 추천드려요. 밀키트로 빠네는 처음 구매해봤는데 할인할때 구매했더니 가격도 좋고 양이 많아서 만족스러워요. 야채가 좀 더 있었으면 좋겠고 조개보다는 새우가 더 낫겠다 정도의 의견이 있습니다.,0,502,0,0,1
